name,n_beds,distance_text,distance_value,duration_in_traffic_text,duration_in_traffic_value,duration_text,duration_value,full_direction,gps,internal_url,external_url,mobile,phone,price,description
Gîte de la Farfolière,24,233 km,233355,2 hours 13 mins,7953,2 hours 11 mins,7860,"Unnamed Road, 72300 Sablé-sur-Sarthe, France","47.8329320,-0.3494811",http://www.grandsgites.com/gite-72-la-farfoliere-509.htm,,,02.43.95.00.31,"Gestion libre : None Nuit : 17 €/pers. Nuit + Petit-déj : 19,50 €/pers. Demi-pension : 29 €/pers. Pension complète : 37 €/pers.  Autres infos : Nuitée en mobil-home : 14€/pers./nuitée en semaine  Taxe de séjour : Incluse Location draps : 4,5 € Ménage fin de séjour : 125 € petite salle Animaux : Non Chèques vacances : Non","
A deux pas du coeur de la ville de Sablé sur Sarthe dans un cadre authentique, laissez-vous séduire par le charme des lieux, ses salles en pierres et poutres apparentes, ses chambres spacieuses. Le gite la Farfolière vous accueille en groupe, en famille, pour vos évènements festifs...."
Gîte du Grand Clos,17,268 km,267754,2 hours 20 mins,8400,2 hours 19 mins,8333,"30 Rue du Veau Doré, 49800 Brain-sur-l'Authion, France","47.479794,-0.413594",http://www.grandsgites.com/gite-49-grand-clos-2168.htm,,06.08.67.72.95,02.41.60.22.95,Gestion libre : None  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 90 € Animaux : Non admis Chèques vacances : Non,"
Charmant gîte très bien situé pour profiter à la fois de la tranquillité de la campagne, tout en étant à deux pas du centre-ville d'Angers et de sa multitude d'activités. C'est dans une ancienne longère angevine complètement restaurée que vous serez accueillis, qui  allie mélanges d'ardoises, de terre cuite, de tuffeau et tout le confort moderne (Wifi, grand écran plat LCD, satellite). Vous bénéficiez d'un cadre champêtre et chaleureux en lisière de forêt et directement accessible aux chemins de randonnée et VTT avec une piscine chauffée de mai à septembre ainsi que des aires de jeux pour les enfants (balançoire, toboggan, bac à sable, table de ping-pong, panier de basket)."
Domaine du Revêtison,20,403 km,402933,3 hours 31 mins,12650,3 hours 29 mins,12512,"52 Les Revetisons, 85110 Chantonnay, France","46.670665, -1.092895",http://www.grandsgites.com/gite-85-domaine-revetison-3485.htm,,06.18.93.79.23,02.51.09.63.92,Gestion libre : None  Autres infos : Pour la location d'un court séjour = 40€/pers./nuit sur un minimum de 3 nuitées.  Taxe de séjour : Non incluse Location draps : Inclus Ménage fin de séjour : Inclus Animaux : Non admis Chèques vacances : Oui,"
Sur la commune du Pays des Deux Lays, à 3km de Chantonnay, dans une ancienne ferme rénovée nichée dans le bocage vendéen, une villa de 4 chambres et une maison attenante de 2 chambres. Toutes les chambres disposent de sanitaires privatifs. Corinne et Steve accueillent chaleureusement les groupes dans ce havre de paix et de beauté. Vous pourrez partager vos repas dans grande salle à manger ou partager un barbecue sous le soleil de Vendée autour des salons de jardin dans la cour fleuri. Sur place, une petite salle de détente, lieu de rencontre pour une partie de billard ou de babyfoot, à coté de la piscine chauffée et sécurisée.  "
Centre Agrippa d'Aubigne,66,431 km,430694,3 hours 53 mins,13962,3 hours 48 mins,13668,"9 Grand'rue, 85420 Maillé, France","46.341402,-0.790662",http://www.grandsgites.com/gite-85-agrippa-aubigne-1542.htm,,,02.51.24.75.55,Gestion libre : None Nuit : None Nuit + Petit-déj : None Demi-pension : None Pension complète : None  Taxe de séjour : Incluse Location draps : 5 € (hors pension complète et demi-pension) Ménage fin de séjour : 30 €/heure Animaux : Non admis Chèques vacances : Oui,"
L'établissement est situé dans le centre du village, en plein coeur du marais poitevin. Le centre Agrippa d'Aubigne, inauguré en 1999, dispose de 66 lits répartis en 12 chambres de 4 lits et 3 chambres de 6 lits, avec douche et WC dans la chambre."
Gîte rural du Houssais,15,375 km,374713,3 hours 21 mins,12069,3 hours 19 mins,11954,"Le Houssais, 44290 Pierric, France","47.679562,-1.743826",http://www.grandsgites.com/gite-44-rural-houssais-1920.htm,,,02.40.07.93.85,"Gestion libre : Gite seul 10/13 places
  Autres infos : La location proposée à partir de 2 nuitées (week-end) peut être envisagée ensuite avec nuitées complémentaires (en cas de week-end prolongé par exemple).   Taxe de séjour : Incluse Location draps : 7 € Ménage fin de séjour : 150 € Animaux : Non admis Chèques vacances : Oui","
A 45 mn de Rennes et de Nantes, entre le Pays de Redon (35) et le pays de Chateaubriant (44): ferme laitière en agriculture biologique. Dans un espace calme et verdoyant, vous serez accueillis dans un gîte paysan de caractère, ancien corps de ferme rénové avec un maximum de matériaux naturels, spacieux (170 m²), indépendant et proche de la ferme. Attenant au gite, un studio pour 2 personnes. "
Les Gîtes de Broue,32,400 km,400367,3 hours 47 mins,13640,3 hours 46 mins,13566,"Broue, 85120 Saint-Maurice-des-Noues, France","46.593446, -0.701276",http://www.grandsgites.com/gite-85-de-broue-2863.htm,,06.70.05.62.58,05.49.95.07.48,Gestion libre : Nous consulter  Autres infos : Tarifs dégressifs à partir de 15 personnes.  Taxe de séjour : Incluse Location draps : 9 € Ménage fin de séjour : 80 € Animaux : Admis Chèques vacances : Oui,"
Proche du Puy du Fou et du Marais Poitevin, cet ensemble vous offre toutes les commodités pour vos réunions de familles, des retrouvailles entre amis ou simplement un séjour familial. La convivialité et la tranquillité des lieux vous promettent un séjour agréable où vous pourrez profiter des vastes terrasses et d'un grand espace où les enfants pourront s'ébattre en toute liberté, les adultes aimant la pêche seront comblés avec l'accès à l'étang attenant."
Aux Dunes de L'Abbaye,16,432 km,431984,3 hours 59 mins,14367,3 hours 58 mins,14263,"62 Chemin de la Parée Verte, 85160 Saint-Jean-de-Monts, France","46.757597, -1.981709",http://www.grandsgites.com/gite-85-dunes-abbaye-3503.htm,,06.18.67.48.26,02.51.58.64.26,Gestion libre : None  Autres infos : Animaux sur demande 7 € par nuit par animal.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 180 € Animaux : Admis 7 € Chèques vacances : Oui,"
Bienvenue aux Dunes de l'Abbaye, nous vous accueillons en Vendée, dans le nord ouest, à proximité  des forêts et des plages de sable fin. Notre maison vous recevra avec confort jusqu'à 16 personnes. La piscine couverte est chauffée d'avril à fin octobre."
Gite de la Garneraie,44,420 km,419687,3 hours 43 mins,13372,3 hours 40 mins,13228,"La Garneraye, 85540 Le Champ-Saint-Père, France","46.516793, -1.370839",http://www.grandsgites.com/gite-85-garneraie-833.htm,,06.10.30.61.82,02.51.40.91.97,Gestion libre : None  Autres infos : Tarifs ci-dessus pour le manoir de 19 personnes.  Me consulter pour les tarifs concernant le gîte de caractère de 12 couchages.  Taxe de séjour : Incluse Location draps : 10 € Ménage fin de séjour : 120 € Animaux : Admis Chèques vacances : Oui,"
Charmante demeure du XIX siècle ainsi que ses gîtes de caractère (1755), tout confort, situées sur une vaste propriété (prairies, bois, plan-d'eau), sur un site classé d’intérêt écologique et faunistique. Sur place, élevage de brebis et chevaux, petits animaux de ferme (paons, âne, chèvre, poneys). Pêche sur 3 étangs privés avec canoé et matériel de pêche sur demande. Possibilité de visite et dégustation des vins des fiefs vendéens. Draps sur demande. Animaux acceptés.
"
Les Trois Charmes,15,324 km,324032,3 hours 3 mins,10951,3 hours 1 min,10858,"6 Rue du Bois d'Anjou, 49310 Saint-Paul-du-Bois, France","47.079745,-0.545334",http://www.grandsgites.com/gite-49-3charmes-2032.htm,,06.15.57.98.28,02.41.56.12.90,Gestion libre : None  Autres infos : Sur demande capacité de réception:  Taxe de séjour : Incluse Location draps : 10 € Ménage fin de séjour : 60 € Animaux : Non admis Chèques vacances : Non,"
Au cœur du village ""Les Trois Charmes"" vous accueille pour vos vacances à la campagne en week-end ou à la semaine. Espace convivial de 70m² avec cheminée, TV, salon (sur demande : capacité de réception pour 30 personnes avec tables, chaises, vaisselles) - Cuisine équipée à neuf de 25 m². Sanitaires : 3 cabines de (douches/WC/lavabos) dont 1 pour handicapé. Possibilité de couchage au rez de chaussée pour 1 à 2 personnes à mobilité réduite."
Les Trois Bonheurs,30,284 km,284089,2 hours 29 mins,8910,2 hours 27 mins,8830,"Les Chandonnières, 49160 Blou, France","47.374884, -0.062195",http://www.grandsgites.com/gite-49-trois-bonheurs-3065.htm,,06.40.06.41.86,02.41.67.29.82,Gestion libre : None  Taxe de séjour : Non incluse Location draps : 8 €/pers. Ménage fin de séjour : 240 € Animaux : Non admis Chèques vacances : Oui,"
Aux portes de Saumur, au calme de 4 ha de prairies naturelles : 2 magnifiques longères vous accueillent. Grandes pièces à vivre, 10 chambres en tout, jardin, piscine, espace détente avec sauna et jacuzzi. Jusqu'à 30 personnes."
Parc de la Verrerie,40,407 km,406647,3 hours 51 mins,13885,3 hours 50 mins,13810,"15 Allée de la Verrerie, 85240 Faymoreau, France","46.557104,-0.630422",http://www.grandsgites.com/gite-85-parc-verrerie-1562.htm,,,02.51.00.40.31, Autres infos : Merci de nos contacter pour nous permettre de vous adresser une offre en fonction de la composition de votre groupe.  Taxe de séjour : Non incluse Location draps : Non inclus Ménage fin de séjour : Non inclus Animaux : Admis Chèques vacances : Oui,"
Le Parc de la Verrerie vous propose dans son parc de 2,5 hectares paysagé avec piscine et tennis, des hébergements de différentes capacités pour une capacité maximale de 40 personnes. Salle de reception pouvant accueillir 50 personnes en repas."
Vendée Vacances Vertes,35,399 km,398606,3 hours 47 mins,13611,3 hours 45 mins,13480,"1 Rue de la Tour, 85410 La Caillère-Saint-Hilaire, France","46.6191947,-0.9137194",http://www.grandsgites.com/gite-85-vendee-vacances-vertes-78.htm,,,02.51.51.59.91,Gestion libre : 16 €/pers. Nuit + Petit-déj : 20 €/pers. Demi-pension : 30 €/pers. Pension complète : 39 €/pers.  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 80 € Animaux : Oui Chèques vacances : Oui,"
Accueil convivial dans une grande maison rénovée et adaptée pour les groupes d'une trentaine de personnes. Situé à égale distance du Puy du Fou et du Marais Poitevin. Randonnées, plans d'eau, idéal pour les fêtes de famille, les réunions associatives ou entre amis."
Gîtes de la Barbotine,36,342 km,342009,3 hours 8 mins,11262,3 hours 5 mins,11127,"Le Fuilet, 49270 Montrevault-sur-Èvre, France","47.269424,-1.133068",http://www.grandsgites.com/gite-49-barbotine-2151.htm,,,02.41.70.08.89,"Gestion libre : None  Autres infos : Tarifs 2017 ci-dessus par gîtes de 12 places.  Taxe de séjour : Non incluse Location draps : 8,10 € la paire (en option) Ménage fin de séjour : 140 € (en option) Animaux : Admis 2,30 €/jour Chèques vacances : Oui","
A proximité de la Loire, entre Angers et Nantes, les Gîtes de la Barbotine mettent à votre disposition 3 gîtes mitoyens spacieux et confortables pour 12 personnes chacun. Nous vous proposons de venir profiter pleinement de la nature, de son calme et de sa végétation abondante. Vous pourrez aussi découvrir les sites touristiques majeurs de la Région des Pays de la Loire (Puy du Fou, Terra Botanica...). Possibilité de location de notre salle de 70 m² (50-60 personnes assises) avec cuisine toute équipée."
Gite Les Feux-Chauds,20,301 km,300749,2 hours 50 mins,10209,2 hours 48 mins,10098,"Les Feux Chauds, 53800 Bouchamps-lès-Craon, France","47.809082,-0.959708",http://www.grandsgites.com/gite-53-feux-chauds-2025.htm,,,02.43.06.22.04,Gestion libre : None  Taxe de séjour : Incluse Location draps : 5 € Ménage fin de séjour : 90 € Animaux : Non admis Chèques vacances : Non,"
Le gite Les Feux-Chauds est situé dans un espace 100% naturel et dépaysant. Plusieurs activités vous sont proposées: tennis, foot dans le champ, pétanque, ping-pong. Un plan d'eau situé à 300m est à votre disposition pour une pêche loisir. Les enfants ne sont pas oubliés : toboggan, balançoires en extérieur. La découverte des animaux de la ferme leur est proposée."
Relais de la Haute Mare,23,411 km,411088,3 hours 35 mins,12885,3 hours 32 mins,12736,"7 Rue de Mareuil, 85210 Saint-Aubin-la-Plaine, France","46.503405,-1.059521",http://www.grandsgites.com/gite-85-haute-mare-2132.htm,,06.89.42.29.12,02.51.97.91.40,"Gestion libre : None  Autres infos : Les prix totaux indiqués sont pour 20 personnes, les prix de chaque hébergement (loué seul) sont donnés sur demande.
Pour les locations par WE consulter la propriétaire.  Taxe de séjour : Incluse Location draps : 12 € Ménage fin de séjour : 200 € Animaux : Non admis Chèques vacances : Oui","
En Sud-Vendée, à la campagne, mais à seulement 5 km des grands accès routiers, Le Relais de la Haute Mare et sa piscine chauffé est idéalement situé entre la plaine, le Marais Poitevin (Venise Verte), le Bocage Vendéen (40mn du grand parc du Puy du Fou) et le Pays Né de la Mer, à seulement 30mn des plages vendéennes de l'atlantique (La Faute sur Mer, La Tranche sur Mer, Les Sables d'Olonne). La Rochelle et L'Île de Ré sont à seulement 40mn en voiture. Pour vos retrouvailles en famille ou entre amis, le Relais de la Haute Mare, ancienne ferme familiale du 17ème siècle restaurée dans la tradition, vous offre un cadre chaleureux et fleuri, verdoyant, spacieux (4500m²) et bien aménagé. Vous serez séduits par la luminosité de son environnement, sa piscine (12x6m) chauffée à la belle saison (close et sécurisée), son aire de jeux pour les enfants et aussi pour les adultes, sa salle de jeux avec table de ping-pong, son terrain de pétanque. Pour le repos et la tranquillité des parents, la propriété est entièrement close et bénéficie d'un parking privé."
Gîte la lisière de Bercé,40,199 km,199306,1 hour 43 mins,6204,1 hour 43 mins,6150,"28 Route de Tours, 72220 Écommoy, France","47.826154,0.283734",http://www.grandsgites.com/gite-72-lisiere-berce-1099.htm,,06.20.06.33.52,02.43.42.35.28,Gestion libre : Du vendredi midi au lundi midi : 1200 €  Autres infos : Chauffage en option : 200 €  Taxe de séjour : None Location draps : 150 € Ménage fin de séjour : 120 € Animaux : Admis Chèques vacances : Non,"
Gîte de groupe avec une grande capacité, vous met à disposition une salle de 70 personnes avec son bar et son coin détente aménagée de canapés. Une deuxième salle de 100 personnes idéale pour vos repas de familles ou autres. Profitez de ses équipements fonctionnel et professionnel. Parking privé, possibilité de mettre en plus toile de tente et caravane. Situé a 30 mn du circuit des 24 h du Mans. Accès facile 6km autoroute Le Mans-Tours. 
Le gîte se trouve en lisière  de la forêt domanial de Bercé. Nos locations sont du vendredi midi au lundi midi, avec aménagement des horaires suivant votre demande."
Gîte de la Royère,22,334 km,333901,2 hours 57 mins,10612,2 hours 55 mins,10493,"Pointe de la Royère, 44440 Pannecé, France","47.489266, -1.163653",http://www.grandsgites.com/gite-44-royere-2394.htm,,,06.80.26.87.57,Gestion libre : None  Autres infos : Haute saison : Juillet et Août  Taxe de séjour : Incluse Location draps : Inclus Ménage fin de séjour : 100 € Animaux : Admis Chèques vacances : Non,"
Le charme à la campagne, dans un superbe corps de ferme fraîchement rénové, au calme d'une propriété de 11 hectares. Le gîte et sa piscine sont exposés plein sud, avec vue dégagée, face à un parc et un étang ou se côtoient des cygnes, paons, volailles, moutons et cochons miniatures. Les passionnés des chevaux peuvent disposer pour leur animal, sur place, de box, de prés et d'une carrière d'entrainement. Les passionnés d'art profitent de ce lieu aménagé pour accueillir des expositions artistiques en permanence."
Moulin Rochard,27,311 km,311298,2 hours 52 mins,10324,2 hours 51 mins,10253,"Le Moulin Rochard, 49290 Saint-Laurent-de-la-Plaine, France","47.284881, -0.788424",http://www.grandsgites.com/gite-49-moulin-rochard-2450.htm,,06.15.25.59.83,02.41.78.57.58,Gestion libre : Nous contacter  Autres infos : Devis à la demande en fonction du nombre de personnes et de la durée.  Taxe de séjour : Incluse Location draps : 8 € Ménage fin de séjour : Non inclus Animaux : Non admis Chèques vacances : Non,"
Le gite de groupe du Moulin Rochard peut accueillir jusqu'à 27 personnes réparties dans 15 chambres, chacune avec salle de douche, WC et télévision. Une grande salle à manger de 120m² est à disposition avec une grande cuisine équipée. Le coin salon avec bar, télévision et cheminée vous réserve des moments conviviaux. Terrain de jeux à disposition et location de salle possible (de 45 à 85 personnes). Le Moulin Rochard est un cadre idyllique, en pleine nature, au bord d'un ruisseau, pour passer de bons moments en famille ou entre amis. Il est possible de louer en complément l'un de nos gîtes individuels (4 et 5 couchages chacun)."
La Grande Maison du Logis de Poëllier,26,264 km,264388,2 hours 19 mins,8359,2 hours 18 mins,8302,"Poellier, 49150 Baugé en Anjou, France","47.5387529,-0.1744294",http://www.grandsgites.com/gite-49-logis-poellier-267.htm,,,02.44.08.50.53, Autres infos : Un devis détaillé et adapté à votre groupe ou votre manifestation vous sera expédié sur simple demande.  Taxe de séjour : None Location draps : Inclus Ménage fin de séjour : None Animaux : Admis avec supplément Chèques vacances : Oui,"
Sur un site en tuffeau du 16ème siècle, en pleine campagne, une grande maison très confortable pour un séjour convivial, festif ou professionnel hors des sentiers battus."
